Epoch: 0,	Training loss (MRSE): 0.959355	,Validation loss (MRSE): 0.93812	,Training loss (MSE): 4.00074e+17	,Validation loss (MSE): 3.60062e+17	,Training accuracy (MAE): -2.37737e+08	,Validation accuracy (MAE): -1.99086e+08	,Training accuracy (MRAE): 0.033222	,Validation accuracy (MRAE): 0.0531244
Epoch: 1578,	Training loss (MRSE): 0.893247	,Validation loss (MRSE): 0.90182	,Training loss (MSE): 2.09896e+16	,Validation loss (MSE): 2.88165e+17	,Training accuracy (MAE): -2.47706e+07	,Validation accuracy (MAE): -1.69692e+08	,Training accuracy (MRAE): 0.0842668	,Validation accuracy (MRAE): 0.0767684
Epoch: 1580,	Training loss (MRSE): 0.900465	,Validation loss (MRSE): 0.916883	,Training loss (MSE): 2.04931e+16	,Validation loss (MSE): 3.07396e+17	,Training accuracy (MAE): -2.37162e+07	,Validation accuracy (MAE): -1.75758e+08	,Training accuracy (MRAE): 0.0802992	,Validation accuracy (MRAE): 0.0657283
Epoch: 1582,	Training loss (MRSE): 0.895103	,Validation loss (MRSE): 0.918652	,Training loss (MSE): 2.06175e+16	,Validation loss (MSE): 3.12414e+17	,Training accuracy (MAE): -2.39511e+07	,Validation accuracy (MAE): -1.76162e+08	,Training accuracy (MRAE): 0.084582	,Validation accuracy (MRAE): 0.0674288
Epoch: 1584,	Training loss (MRSE): 0.899581	,Validation loss (MRSE): 0.904596	,Training loss (MSE): 2.03547e+16	,Validation loss (MSE): 3.16939e+17	,Training accuracy (MAE): -2.43167e+07	,Validation accuracy (MAE): -1.77802e+08	,Training accuracy (MRAE): 0.080256	,Validation accuracy (MRAE): 0.0798624
Epoch: 1586,	Training loss (MRSE): 0.880777	,Validation loss (MRSE): 0.908991	,Training loss (MSE): 2.12384e+16	,Validation loss (MSE): 2.87287e+17	,Training accuracy (MAE): -2.36282e+07	,Validation accuracy (MAE): -1.69309e+08	,Training accuracy (MRAE): 0.0958848	,Validation accuracy (MRAE): 0.0719313
Epoch: 1588,	Training loss (MRSE): 0.882985	,Validation loss (MRSE): 0.905418	,Training loss (MSE): 2.06848e+16	,Validation loss (MSE): 2.85148e+17	,Training accuracy (MAE): -2.45963e+07	,Validation accuracy (MAE): -1.6951e+08	,Training accuracy (MRAE): 0.0937586	,Validation accuracy (MRAE): 0.0750794
Epoch: 1590,	Training loss (MRSE): 0.904406	,Validation loss (MRSE): 0.927321	,Training loss (MSE): 2.0305e+16	,Validation loss (MSE): 2.90345e+17	,Training accuracy (MAE): -2.419e+07	,Validation accuracy (MAE): -1.7256e+08	,Training accuracy (MRAE): 0.0763005	,Validation accuracy (MRAE): 0.0590421
Epoch: 1592,	Training loss (MRSE): 0.889558	,Validation loss (MRSE): 0.917204	,Training loss (MSE): 2.09951e+16	,Validation loss (MSE): 2.94183e+17	,Training accuracy (MAE): -2.30604e+07	,Validation accuracy (MAE): -1.70765e+08	,Training accuracy (MRAE): 0.0888728	,Validation accuracy (MRAE): 0.0661348
Epoch: 1594,	Training loss (MRSE): 0.903613	,Validation loss (MRSE): 0.919295	,Training loss (MSE): 2.17043e+16	,Validation loss (MSE): 3.04741e+17	,Training accuracy (MAE): -2.49073e+07	,Validation accuracy (MAE): -1.78276e+08	,Training accuracy (MRAE): 0.0775931	,Validation accuracy (MRAE): 0.0622312
Epoch: 1596,	Training loss (MRSE): 0.907797	,Validation loss (MRSE): 0.905994	,Training loss (MSE): 2.08875e+16	,Validation loss (MSE): 2.85407e+17	,Training accuracy (MAE): -2.39823e+07	,Validation accuracy (MAE): -1.66656e+08	,Training accuracy (MRAE): 0.0743091	,Validation accuracy (MRAE): 0.0722621
Epoch: 1598,	Training loss (MRSE): 0.895039	,Validation loss (MRSE): 0.902639	,Training loss (MSE): 2.04489e+16	,Validation loss (MSE): 2.85903e+17	,Training accuracy (MAE): -2.25501e+07	,Validation accuracy (MAE): -1.63421e+08	,Training accuracy (MRAE): 0.0840033	,Validation accuracy (MRAE): 0.0803046
Epoch: 1600,	Training loss (MRSE): 0.882179	,Validation loss (MRSE): 0.895211	,Training loss (MSE): 2.13707e+16	,Validation loss (MSE): 2.86033e+17	,Training accuracy (MAE): -2.31064e+07	,Validation accuracy (MAE): -1.63454e+08	,Training accuracy (MRAE): 0.0938051	,Validation accuracy (MRAE): 0.0902754
Epoch: 1602,	Training loss (MRSE): 0.880335	,Validation loss (MRSE): 0.898203	,Training loss (MSE): 2.07322e+16	,Validation loss (MSE): 2.9535e+17	,Training accuracy (MAE): -2.77839e+07	,Validation accuracy (MAE): -1.67039e+08	,Training accuracy (MRAE): 0.0911968	,Validation accuracy (MRAE): 0.0805412
Epoch: 1604,	Training loss (MRSE): 0.880062	,Validation loss (MRSE): 0.915448	,Training loss (MSE): 2.15974e+16	,Validation loss (MSE): 2.84265e+17	,Training accuracy (MAE): -2.73816e+07	,Validation accuracy (MAE): -1.64057e+08	,Training accuracy (MRAE): 0.092119	,Validation accuracy (MRAE): 0.0664719
Epoch: 1606,	Training loss (MRSE): 0.898172	,Validation loss (MRSE): 0.898751	,Training loss (MSE): 2.03002e+16	,Validation loss (MSE): 2.60333e+17	,Training accuracy (MAE): -2.2699e+07	,Validation accuracy (MAE): -1.56041e+08	,Training accuracy (MRAE): 0.0808777	,Validation accuracy (MRAE): 0.0832084
Epoch: 1608,	Training loss (MRSE): 0.896341	,Validation loss (MRSE): 0.900379	,Training loss (MSE): 2.09384e+16	,Validation loss (MSE): 2.50623e+17	,Training accuracy (MAE): -2.61122e+07	,Validation accuracy (MAE): -1.54185e+08	,Training accuracy (MRAE): 0.0838096	,Validation accuracy (MRAE): 0.0825411
Epoch: 1610,	Training loss (MRSE): 0.927315	,Validation loss (MRSE): 0.917381	,Training loss (MSE): 2.10737e+16	,Validation loss (MSE): 2.25712e+17	,Training accuracy (MAE): -2.5175e+07	,Validation accuracy (MAE): -1.44839e+08	,Training accuracy (MRAE): 0.0600615	,Validation accuracy (MRAE): 0.069489
Epoch: 1612,	Training loss (MRSE): 0.904449	,Validation loss (MRSE): 0.906961	,Training loss (MSE): 2.10532e+16	,Validation loss (MSE): 2.35695e+17	,Training accuracy (MAE): -2.56707e+07	,Validation accuracy (MAE): -1.50568e+08	,Training accuracy (MRAE): 0.0788132	,Validation accuracy (MRAE): 0.0747605
Epoch: 1614,	Training loss (MRSE): 0.895104	,Validation loss (MRSE): 0.928662	,Training loss (MSE): 2.12099e+16	,Validation loss (MSE): 2.32505e+17	,Training accuracy (MAE): -2.44379e+07	,Validation accuracy (MAE): -1.49612e+08	,Training accuracy (MRAE): 0.0856904	,Validation accuracy (MRAE): 0.0554901
Epoch: 1616,	Training loss (MRSE): 0.896655	,Validation loss (MRSE): 0.920226	,Training loss (MSE): 2.06723e+16	,Validation loss (MSE): 2.35494e+17	,Training accuracy (MAE): -2.42103e+07	,Validation accuracy (MAE): -1.5117e+08	,Training accuracy (MRAE): 0.0835694	,Validation accuracy (MRAE): 0.0634834
Epoch: 1618,	Training loss (MRSE): 0.91474	,Validation loss (MRSE): 0.909754	,Training loss (MSE): 2.13879e+16	,Validation loss (MSE): 2.32156e+17	,Training accuracy (MAE): -2.40935e+07	,Validation accuracy (MAE): -1.43643e+08	,Training accuracy (MRAE): 0.06966	,Validation accuracy (MRAE): 0.0734196
Epoch: 1620,	Training loss (MRSE): 0.920329	,Validation loss (MRSE): 0.913306	,Training loss (MSE): 2.06316e+16	,Validation loss (MSE): 2.31728e+17	,Training accuracy (MAE): -2.40061e+07	,Validation accuracy (MAE): -1.45567e+08	,Training accuracy (MRAE): 0.0650178	,Validation accuracy (MRAE): 0.0722362
Epoch: 1622,	Training loss (MRSE): 0.91833	,Validation loss (MRSE): 0.945224	,Training loss (MSE): 2.06731e+16	,Validation loss (MSE): 2.53814e+17	,Training accuracy (MAE): -2.4207e+07	,Validation accuracy (MAE): -1.54775e+08	,Training accuracy (MRAE): 0.0670724	,Validation accuracy (MRAE): 0.0464169
Epoch: 1624,	Training loss (MRSE): 0.901993	,Validation loss (MRSE): 0.93161	,Training loss (MSE): 2.06129e+16	,Validation loss (MSE): 2.70787e+17	,Training accuracy (MAE): -2.83078e+07	,Validation accuracy (MAE): -1.65946e+08	,Training accuracy (MRAE): 0.080517	,Validation accuracy (MRAE): 0.0547101
Epoch: 1626,	Training loss (MRSE): 0.904581	,Validation loss (MRSE): 0.925498	,Training loss (MSE): 2.06639e+16	,Validation loss (MSE): 2.65488e+17	,Training accuracy (MAE): -2.78226e+07	,Validation accuracy (MAE): -1.63152e+08	,Training accuracy (MRAE): 0.0771768	,Validation accuracy (MRAE): 0.0594273
Epoch: 1628,	Training loss (MRSE): 0.900701	,Validation loss (MRSE): 0.918569	,Training loss (MSE): 2.10233e+16	,Validation loss (MSE): 2.71764e+17	,Training accuracy (MAE): -2.81357e+07	,Validation accuracy (MAE): -1.65481e+08	,Training accuracy (MRAE): 0.0795494	,Validation accuracy (MRAE): 0.0629334
Epoch: 1630,	Training loss (MRSE): 0.900375	,Validation loss (MRSE): 0.897788	,Training loss (MSE): 2.07535e+16	,Validation loss (MSE): 2.76848e+17	,Training accuracy (MAE): -2.67218e+07	,Validation accuracy (MAE): -1.69876e+08	,Training accuracy (MRAE): 0.0819046	,Validation accuracy (MRAE): 0.0819476
Epoch: 1632,	Training loss (MRSE): 0.892055	,Validation loss (MRSE): 0.888644	,Training loss (MSE): 2.08705e+16	,Validation loss (MSE): 2.76009e+17	,Training accuracy (MAE): -2.57058e+07	,Validation accuracy (MAE): -1.64866e+08	,Training accuracy (MRAE): 0.0857889	,Validation accuracy (MRAE): 0.0947161
Epoch: 1634,	Training loss (MRSE): 0.893873	,Validation loss (MRSE): 0.894958	,Training loss (MSE): 2.14754e+16	,Validation loss (MSE): 2.81647e+17	,Training accuracy (MAE): -2.87572e+07	,Validation accuracy (MAE): -1.66801e+08	,Training accuracy (MRAE): 0.0842741	,Validation accuracy (MRAE): 0.0863297
Epoch: 1636,	Training loss (MRSE): 0.895293	,Validation loss (MRSE): 0.898366	,Training loss (MSE): 2.21307e+16	,Validation loss (MSE): 2.62527e+17	,Training accuracy (MAE): -2.93974e+07	,Validation accuracy (MAE): -1.64844e+08	,Training accuracy (MRAE): 0.0825261	,Validation accuracy (MRAE): 0.0866163
Epoch: 1638,	Training loss (MRSE): 0.904292	,Validation loss (MRSE): 0.885032	,Training loss (MSE): 2.13889e+16	,Validation loss (MSE): 2.43456e+17	,Training accuracy (MAE): -2.36552e+07	,Validation accuracy (MAE): -1.52873e+08	,Training accuracy (MRAE): 0.0797753	,Validation accuracy (MRAE): 0.0960584
Epoch: 1640,	Training loss (MRSE): 0.90137	,Validation loss (MRSE): 0.90034	,Training loss (MSE): 2.23768e+16	,Validation loss (MSE): 2.45045e+17	,Training accuracy (MAE): -2.94675e+07	,Validation accuracy (MAE): -1.51752e+08	,Training accuracy (MRAE): 0.0787427	,Validation accuracy (MRAE): 0.0827032
Epoch: 1642,	Training loss (MRSE): 0.893112	,Validation loss (MRSE): 0.903218	,Training loss (MSE): 2.10476e+16	,Validation loss (MSE): 2.45972e+17	,Training accuracy (MAE): -2.45372e+07	,Validation accuracy (MAE): -1.47065e+08	,Training accuracy (MRAE): 0.086307	,Validation accuracy (MRAE): 0.0832062
Epoch: 1644,	Training loss (MRSE): 0.901448	,Validation loss (MRSE): 0.907985	,Training loss (MSE): 2.12283e+16	,Validation loss (MSE): 2.47441e+17	,Training accuracy (MAE): -2.19945e+07	,Validation accuracy (MAE): -1.43318e+08	,Training accuracy (MRAE): 0.081046	,Validation accuracy (MRAE): 0.0798112
Epoch: 1646,	Training loss (MRSE): 0.902727	,Validation loss (MRSE): 0.911025	,Training loss (MSE): 2.0918e+16	,Validation loss (MSE): 2.50551e+17	,Training accuracy (MAE): -2.2355e+07	,Validation accuracy (MAE): -1.44571e+08	,Training accuracy (MRAE): 0.078804	,Validation accuracy (MRAE): 0.0771171
Epoch: 1648,	Training loss (MRSE): 0.913111	,Validation loss (MRSE): 0.92286	,Training loss (MSE): 2.15943e+16	,Validation loss (MSE): 2.65752e+17	,Training accuracy (MAE): -2.62448e+07	,Validation accuracy (MAE): -1.54127e+08	,Training accuracy (MRAE): 0.0675288	,Validation accuracy (MRAE): 0.0660153
Epoch: 1650,	Training loss (MRSE): 0.913645	,Validation loss (MRSE): 0.919721	,Training loss (MSE): 2.10922e+16	,Validation loss (MSE): 2.52546e+17	,Training accuracy (MAE): -2.37843e+07	,Validation accuracy (MAE): -1.44108e+08	,Training accuracy (MRAE): 0.0712349	,Validation accuracy (MRAE): 0.0680054
Epoch: 1652,	Training loss (MRSE): 0.924153	,Validation loss (MRSE): 0.920615	,Training loss (MSE): 2.13813e+16	,Validation loss (MSE): 2.40396e+17	,Training accuracy (MAE): -2.35082e+07	,Validation accuracy (MAE): -1.39811e+08	,Training accuracy (MRAE): 0.0636544	,Validation accuracy (MRAE): 0.0691921
Epoch: 1654,	Training loss (MRSE): 0.901829	,Validation loss (MRSE): 0.888277	,Training loss (MSE): 2.03651e+16	,Validation loss (MSE): 2.41671e+17	,Training accuracy (MAE): -2.4024e+07	,Validation accuracy (MAE): -1.43723e+08	,Training accuracy (MRAE): 0.078953	,Validation accuracy (MRAE): 0.0950652
Epoch: 1656,	Training loss (MRSE): 0.887125	,Validation loss (MRSE): 0.896465	,Training loss (MSE): 2.05258e+16	,Validation loss (MSE): 2.40521e+17	,Training accuracy (MAE): -2.33401e+07	,Validation accuracy (MAE): -1.45648e+08	,Training accuracy (MRAE): 0.0901738	,Validation accuracy (MRAE): 0.0875977
Epoch: 1658,	Training loss (MRSE): 0.89488	,Validation loss (MRSE): 0.899742	,Training loss (MSE): 2.04969e+16	,Validation loss (MSE): 2.37839e+17	,Training accuracy (MAE): -2.2641e+07	,Validation accuracy (MAE): -1.41446e+08	,Training accuracy (MRAE): 0.0837136	,Validation accuracy (MRAE): 0.083179
Epoch: 1660,	Training loss (MRSE): 0.911172	,Validation loss (MRSE): 0.926715	,Training loss (MSE): 2.07018e+16	,Validation loss (MSE): 2.35321e+17	,Training accuracy (MAE): -2.46902e+07	,Validation accuracy (MAE): -1.4034e+08	,Training accuracy (MRAE): 0.0703477	,Validation accuracy (MRAE): 0.0594888
Epoch: 1662,	Training loss (MRSE): 0.912425	,Validation loss (MRSE): 0.909452	,Training loss (MSE): 2.0328e+16	,Validation loss (MSE): 2.18109e+17	,Training accuracy (MAE): -2.41498e+07	,Validation accuracy (MAE): -1.34992e+08	,Training accuracy (MRAE): 0.0690517	,Validation accuracy (MRAE): 0.0764809
Epoch: 1664,	Training loss (MRSE): 0.924754	,Validation loss (MRSE): 0.92915	,Training loss (MSE): 2.09484e+16	,Validation loss (MSE): 2.19989e+17	,Training accuracy (MAE): -2.65554e+07	,Validation accuracy (MAE): -1.41156e+08	,Training accuracy (MRAE): 0.0636927	,Validation accuracy (MRAE): 0.0565117
Epoch: 1666,	Training loss (MRSE): 0.897368	,Validation loss (MRSE): 0.909864	,Training loss (MSE): 2.01768e+16	,Validation loss (MSE): 2.12354e+17	,Training accuracy (MAE): -2.3654e+07	,Validation accuracy (MAE): -1.3954e+08	,Training accuracy (MRAE): 0.0794758	,Validation accuracy (MRAE): 0.0708568
Epoch: 1668,	Training loss (MRSE): 0.921752	,Validation loss (MRSE): 0.937266	,Training loss (MSE): 2.0717e+16	,Validation loss (MSE): 2.06646e+17	,Training accuracy (MAE): -2.32103e+07	,Validation accuracy (MAE): -1.36919e+08	,Training accuracy (MRAE): 0.062268	,Validation accuracy (MRAE): 0.0501933
Epoch: 1670,	Training loss (MRSE): 0.920176	,Validation loss (MRSE): 0.91605	,Training loss (MSE): 2.11261e+16	,Validation loss (MSE): 2.14798e+17	,Training accuracy (MAE): -2.70325e+07	,Validation accuracy (MAE): -1.4107e+08	,Training accuracy (MRAE): 0.0661336	,Validation accuracy (MRAE): 0.0733581
Epoch: 1672,	Training loss (MRSE): 0.906011	,Validation loss (MRSE): 0.912459	,Training loss (MSE): 2.08668e+16	,Validation loss (MSE): 2.15111e+17	,Training accuracy (MAE): -2.33426e+07	,Validation accuracy (MAE): -1.39649e+08	,Training accuracy (MRAE): 0.0752232	,Validation accuracy (MRAE): 0.0710695
Epoch: 1674,	Training loss (MRSE): 0.918153	,Validation loss (MRSE): 0.913503	,Training loss (MSE): 2.08619e+16	,Validation loss (MSE): 2.18622e+17	,Training accuracy (MAE): -2.23708e+07	,Validation accuracy (MAE): -1.40994e+08	,Training accuracy (MRAE): 0.0663789	,Validation accuracy (MRAE): 0.074349
Epoch: 1676,	Training loss (MRSE): 0.923474	,Validation loss (MRSE): 0.929387	,Training loss (MSE): 2.05983e+16	,Validation loss (MSE): 2.25693e+17	,Training accuracy (MAE): -2.55971e+07	,Validation accuracy (MAE): -1.50347e+08	,Training accuracy (MRAE): 0.0636591	,Validation accuracy (MRAE): 0.0572459
Epoch: 1678,	Training loss (MRSE): 0.904279	,Validation loss (MRSE): 0.92067	,Training loss (MSE): 2.05199e+16	,Validation loss (MSE): 2.34607e+17	,Training accuracy (MAE): -2.26976e+07	,Validation accuracy (MAE): -1.49317e+08	,Training accuracy (MRAE): 0.0767041	,Validation accuracy (MRAE): 0.0649842
Epoch: 1680,	Training loss (MRSE): 0.899645	,Validation loss (MRSE): 0.915382	,Training loss (MSE): 2.05443e+16	,Validation loss (MSE): 2.31813e+17	,Training accuracy (MAE): -2.21399e+07	,Validation accuracy (MAE): -1.49177e+08	,Training accuracy (MRAE): 0.0811023	,Validation accuracy (MRAE): 0.0727733
Epoch: 1682,	Training loss (MRSE): 0.902522	,Validation loss (MRSE): 0.896804	,Training loss (MSE): 2.02374e+16	,Validation loss (MSE): 2.31974e+17	,Training accuracy (MAE): -2.15346e+07	,Validation accuracy (MAE): -1.4648e+08	,Training accuracy (MRAE): 0.0811265	,Validation accuracy (MRAE): 0.0852012
Epoch: 1684,	Training loss (MRSE): 0.898698	,Validation loss (MRSE): 0.917184	,Training loss (MSE): 2.0254e+16	,Validation loss (MSE): 2.3554e+17	,Training accuracy (MAE): -2.29987e+07	,Validation accuracy (MAE): -1.53202e+08	,Training accuracy (MRAE): 0.0801881	,Validation accuracy (MRAE): 0.0689293
Epoch: 1686,	Training loss (MRSE): 0.894744	,Validation loss (MRSE): 0.932796	,Training loss (MSE): 2.02782e+16	,Validation loss (MSE): 2.41181e+17	,Training accuracy (MAE): -2.49505e+07	,Validation accuracy (MAE): -1.57352e+08	,Training accuracy (MRAE): 0.0832673	,Validation accuracy (MRAE): 0.0530968
Epoch: 1688,	Training loss (MRSE): 0.904355	,Validation loss (MRSE): 0.918823	,Training loss (MSE): 2.04242e+16	,Validation loss (MSE): 2.46568e+17	,Training accuracy (MAE): -2.50961e+07	,Validation accuracy (MAE): -1.58043e+08	,Training accuracy (MRAE): 0.0754183	,Validation accuracy (MRAE): 0.0673288
Epoch: 1690,	Training loss (MRSE): 0.895279	,Validation loss (MRSE): 0.923256	,Training loss (MSE): 2.0512e+16	,Validation loss (MSE): 2.52038e+17	,Training accuracy (MAE): -2.38701e+07	,Validation accuracy (MAE): -1.60021e+08	,Training accuracy (MRAE): 0.0841869	,Validation accuracy (MRAE): 0.0674827
Epoch: 1692,	Training loss (MRSE): 0.903905	,Validation loss (MRSE): 0.914564	,Training loss (MSE): 2.04298e+16	,Validation loss (MSE): 2.55591e+17	,Training accuracy (MAE): -2.2256e+07	,Validation accuracy (MAE): -1.59649e+08	,Training accuracy (MRAE): 0.0780119	,Validation accuracy (MRAE): 0.0725617
Epoch: 1694,	Training loss (MRSE): 0.895264	,Validation loss (MRSE): 0.913875	,Training loss (MSE): 2.01728e+16	,Validation loss (MSE): 2.62784e+17	,Training accuracy (MAE): -2.19537e+07	,Validation accuracy (MAE): -1.62755e+08	,Training accuracy (MRAE): 0.0836924	,Validation accuracy (MRAE): 0.0743514
Epoch: 1696,	Training loss (MRSE): 0.888907	,Validation loss (MRSE): 0.917579	,Training loss (MSE): 2.03346e+16	,Validation loss (MSE): 2.64077e+17	,Training accuracy (MAE): -2.44806e+07	,Validation accuracy (MAE): -1.64099e+08	,Training accuracy (MRAE): 0.0903631	,Validation accuracy (MRAE): 0.0718415
Epoch: 1698,	Training loss (MRSE): 0.888174	,Validation loss (MRSE): 0.901665	,Training loss (MSE): 2.05398e+16	,Validation loss (MSE): 2.58436e+17	,Training accuracy (MAE): -2.4252e+07	,Validation accuracy (MAE): -1.59111e+08	,Training accuracy (MRAE): 0.0892972	,Validation accuracy (MRAE): 0.0786661
Epoch: 1700,	Training loss (MRSE): 0.907218	,Validation loss (MRSE): 0.918127	,Training loss (MSE): 2.03046e+16	,Validation loss (MSE): 2.59005e+17	,Training accuracy (MAE): -2.22002e+07	,Validation accuracy (MAE): -1.5773e+08	,Training accuracy (MRAE): 0.0742206	,Validation accuracy (MRAE): 0.0707337
Epoch: 1702,	Training loss (MRSE): 0.905142	,Validation loss (MRSE): 0.92464	,Training loss (MSE): 2.02029e+16	,Validation loss (MSE): 2.64851e+17	,Training accuracy (MAE): -2.23657e+07	,Validation accuracy (MAE): -1.6115e+08	,Training accuracy (MRAE): 0.0772128	,Validation accuracy (MRAE): 0.0671799
Epoch: 1704,	Training loss (MRSE): 0.904541	,Validation loss (MRSE): 0.912671	,Training loss (MSE): 2.03251e+16	,Validation loss (MSE): 2.68399e+17	,Training accuracy (MAE): -2.31005e+07	,Validation accuracy (MAE): -1.62272e+08	,Training accuracy (MRAE): 0.0757489	,Validation accuracy (MRAE): 0.0742165
Epoch: 1706,	Training loss (MRSE): 0.903532	,Validation loss (MRSE): 0.895508	,Training loss (MSE): 2.02937e+16	,Validation loss (MSE): 2.71435e+17	,Training accuracy (MAE): -2.31478e+07	,Validation accuracy (MAE): -1.62936e+08	,Training accuracy (MRAE): 0.0765579	,Validation accuracy (MRAE): 0.0899301
Epoch: 1708,	Training loss (MRSE): 0.907647	,Validation loss (MRSE): 0.892797	,Training loss (MSE): 2.04012e+16	,Validation loss (MSE): 2.80618e+17	,Training accuracy (MAE): -2.41385e+07	,Validation accuracy (MAE): -1.6475e+08	,Training accuracy (MRAE): 0.0751962	,Validation accuracy (MRAE): 0.0876121
Epoch: 1710,	Training loss (MRSE): 0.893494	,Validation loss (MRSE): 0.900172	,Training loss (MSE): 2.00835e+16	,Validation loss (MSE): 2.80717e+17	,Training accuracy (MAE): -2.25128e+07	,Validation accuracy (MAE): -1.63158e+08	,Training accuracy (MRAE): 0.0842636	,Validation accuracy (MRAE): 0.0838256
